Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-03-09,7,49.5,49.5,7
LQ4TFTDQYXY3D,2026-03-09,8,261.95,247.5,32
LQ4TFTDQYXY3D,2026-03-09,9,116.9,100.95,16
LQ4TFTDQYXY3D,2026-03-09,10,120.5,113.1,18
LQ4TFTDQYXY3D,2026-03-09,11,245.85,227.35,26
LQ4TFTDQYXY3D,2026-03-09,12,142.5,125.1,20
LQ4TFTDQYXY3D,2026-03-09,13,222.5,213.25,30
LQ4TFTDQYXY3D,2026-03-09,14,252.95,254.35,39
LQ4TFTDQYXY3D,2026-03-09,15,265.9,251.75,39
LQ4TFTDQYXY3D,2026-03-09,16,208.0,203.1,28
LQ4TFTDQYXY3D,2026-03-09,17,301.45,298.45,22
LQ4TFTDQYXY3D,2026-03-09,18,173.95,170.9,19
LQ4TFTDQYXY3D,2026-03-09,19,197.0,175.2,23
