Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-02-14,7,20.45,0.0,0
LQ4TFTDQYXY3D,2026-02-14,8,49.5,50.5,7
LQ4TFTDQYXY3D,2026-02-14,9,82.5,71.5,9
LQ4TFTDQYXY3D,2026-02-14,10,176.5,158.35,16
LQ4TFTDQYXY3D,2026-02-14,11,296.0,251.45,31
LQ4TFTDQYXY3D,2026-02-14,12,462.95,419.0,45
LQ4TFTDQYXY3D,2026-02-14,13,319.0,303.0,30
LQ4TFTDQYXY3D,2026-02-14,14,358.9,317.8,37
LQ4TFTDQYXY3D,2026-02-14,15,362.95,366.45,46
LQ4TFTDQYXY3D,2026-02-14,16,269.0,251.95,30
LQ4TFTDQYXY3D,2026-02-14,17,267.5,273.55,27
LQ4TFTDQYXY3D,2026-02-14,18,167.95,154.6,18
LQ4TFTDQYXY3D,2026-02-14,19,105.5,94.6,7
