Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-01-16,7,21.0,15.5,3
LQ4TFTDQYXY3D,2026-01-16,8,208.5,191.65,19
LQ4TFTDQYXY3D,2026-01-16,9,223.5,199.75,25
LQ4TFTDQYXY3D,2026-01-16,10,116.0,110.5,15
LQ4TFTDQYXY3D,2026-01-16,11,174.0,145.0,20
LQ4TFTDQYXY3D,2026-01-16,12,246.4,200.45,28
LQ4TFTDQYXY3D,2026-01-16,13,221.0,198.5,24
LQ4TFTDQYXY3D,2026-01-16,14,176.5,151.4,21
LQ4TFTDQYXY3D,2026-01-16,15,195.95,196.3,30
LQ4TFTDQYXY3D,2026-01-16,16,187.0,160.85,25
LQ4TFTDQYXY3D,2026-01-16,17,135.4,102.3,15
LQ4TFTDQYXY3D,2026-01-16,18,140.45,140.2,14
LQ4TFTDQYXY3D,2026-01-16,19,200.45,199.8,15
