Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-02-17,7,30.0,18.5,4
LQ4TFTDQYXY3D,2026-02-17,8,131.0,114.1,19
LQ4TFTDQYXY3D,2026-02-17,9,210.45,182.25,23
LQ4TFTDQYXY3D,2026-02-17,10,111.5,97.1,15
LQ4TFTDQYXY3D,2026-02-17,11,105.0,98.9,15
LQ4TFTDQYXY3D,2026-02-17,12,247.0,233.4,35
LQ4TFTDQYXY3D,2026-02-17,13,345.0,322.85,50
LQ4TFTDQYXY3D,2026-02-17,14,311.95,280.3,38
LQ4TFTDQYXY3D,2026-02-17,15,346.95,315.7,45
LQ4TFTDQYXY3D,2026-02-17,16,261.5,259.95,34
LQ4TFTDQYXY3D,2026-02-17,17,215.95,208.85,27
LQ4TFTDQYXY3D,2026-02-17,18,176.5,178.85,18
LQ4TFTDQYXY3D,2026-02-17,19,60.9,61.9,9
