Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-01-25,8,17.5,17.5,3
LQ4TFTDQYXY3D,2026-01-25,9,64.5,39.75,6
LQ4TFTDQYXY3D,2026-01-25,10,108.0,101.85,16
LQ4TFTDQYXY3D,2026-01-25,11,166.0,166.0,14
LQ4TFTDQYXY3D,2026-01-25,12,219.45,199.0,23
LQ4TFTDQYXY3D,2026-01-25,13,250.0,226.75,29
LQ4TFTDQYXY3D,2026-01-25,14,289.45,278.95,31
LQ4TFTDQYXY3D,2026-01-25,15,223.45,210.45,28
LQ4TFTDQYXY3D,2026-01-25,16,175.0,153.1,17
LQ4TFTDQYXY3D,2026-01-25,17,189.4,182.9,24
LQ4TFTDQYXY3D,2026-01-25,18,129.95,119.3,15
