Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-01-09,7,66.5,30.0,6
LQ4TFTDQYXY3D,2026-01-09,8,107.0,78.5,8
LQ4TFTDQYXY3D,2026-01-09,9,132.45,85.95,13
LQ4TFTDQYXY3D,2026-01-09,10,133.45,76.45,12
LQ4TFTDQYXY3D,2026-01-09,11,124.45,92.45,10
LQ4TFTDQYXY3D,2026-01-09,12,48.0,37.5,6
LQ4TFTDQYXY3D,2026-01-09,13,208.45,162.95,24
LQ4TFTDQYXY3D,2026-01-09,14,206.95,174.45,25
LQ4TFTDQYXY3D,2026-01-09,15,309.45,298.85,31
LQ4TFTDQYXY3D,2026-01-09,16,152.5,129.25,18
LQ4TFTDQYXY3D,2026-01-09,17,105.0,107.5,14
LQ4TFTDQYXY3D,2026-01-09,18,114.45,121.05,18
LQ4TFTDQYXY3D,2026-01-09,19,68.0,69.0,9
